time_preceding,time_following,callsign_preceding,callsign_following,X_pre,Y_pre,X_fol,Y_fol,distance_nm
04:11:50:703,04:11:54:609,RYR91MD,RYR699N,25.98509311673696,8.458908876417993,21.057484981226413,10.60943538276669,5.376438058013694
04:11:54:609,04:11:54:719,RYR699N,RYR91MD,21.057484981226413,10.60943538276669,25.9782745020916,8.18021865676791,5.487737549348446
04:11:54:719,04:11:55:977,RYR91MD,VLG53PC,25.9782745020916,8.18021865676791,17.51793342506947,10.175903256809477,8.69253289682536
04:11:55:977,04:11:58:602,VLG53PC,RYR699N,17.51793342506947,10.175903256809477,21.29972421328735,10.56882947963653,3.802148416676389
04:11:58:602,04:11:58:734,RYR699N,RYR91MD,21.29972421328735,10.56882947963653,25.94589843457922,7.903229869353744,5.356524636080454
04:11:58:734,04:11:59:945,RYR91MD,VLG53PC,25.94589843457922,7.903229869353744,17.62387058361651,10.225862428750409,8.64006768249928
04:11:59:945,04:12:02:594,VLG53PC,RYR699N,17.62387058361651,10.225862428750409,21.541498121439385,10.52841660395622,3.929293136690438
04:12:02:594,04:12:02:750,RYR699N,RYR91MD,21.541498121439385,10.52841660395622,25.899764839808764,7.627796514705133,5.235273220244879
04:12:02:750,04:12:03:906,RYR91MD,VLG53PC,25.899764839808764,7.627796514705133,17.751246822023916,10.285337719647885,8.570931754607132
04:12:03:906,04:12:06:586,VLG53PC,RYR699N,17.751246822023916,10.285337719647885,21.79024929500504,10.487349068920704,4.044051132463914
04:12:06:586,04:12:06:766,RYR699N,RYR91MD,21.79024929500504,10.487349068920704,25.84891523681577,7.351892789045157,5.12872843014966
04:12:06:766,04:12:07:859,RYR91MD,VLG53PC,25.84891523681577,7.351892789045157,17.890996865695627,10.349453286673638,8.503754096771273
04:12:07:859,04:12:10:578,VLG53PC,RYR699N,17.890996865695627,10.349453286673638,22.034980927200984,10.448401886226875,4.145165223168309
04:12:10:578,04:12:10:781,RYR699N,RYR91MD,22.034980927200984,10.448401886226875,25.79328985285088,7.0791060840140005,5.0474785966291105
04:12:10:781,04:12:11:789,RYR91MD,VLG53PC,25.79328985285088,7.0791060840140005,18.05064515525207,10.42240882184776,8.433636232969837
04:12:11:789,04:12:14:570,VLG53PC,RYR699N,18.05064515525207,10.42240882184776,22.2793736280146,10.410070630439773,4.228746472339024
04:12:14:570,04:12:14:797,RYR699N,RYR91MD,22.2793736280146,10.410070630439773,25.74069692226913,6.803066472590681,4.999123717421852
04:12:14:797,04:12:15:688,RYR91MD,VLG53PC,25.74069692226913,6.803066472590681,18.21155909525961,10.49163678928204,8.38411995377465
04:12:15:688,04:12:18:570,VLG53PC,RYR699N,18.21155909525961,10.49163678928204,22.532364026139863,10.372930558702013,4.322435241839678
04:12:18:570,04:12:19:547,RYR699N,VLG53PC,22.532364026139863,10.372930558702013,18.378250065050796,10.563738120981965,4.1584937570637655
04:12:19:547,04:12:22:563,VLG53PC,RYR699N,18.378250065050796,10.563738120981965,22.77861530950627,10.340221917429762,4.406038331410893
04:12:22:563,04:12:23:359,RYR699N,VLG53PC,22.77861530950627,10.340221917429762,18.536940239856506,10.630158865540858,4.251572747862645
04:12:23:359,04:12:26:555,VLG53PC,RYR699N,18.536940239856506,10.630158865540858,23.028540447220003,10.308439798046589,4.503107325078672
04:12:26:555,04:12:27:148,RYR699N,VLG53PC,23.028540447220003,10.308439798046589,18.690982089917807,10.69719895678089,4.354945026805956
04:12:27:148,04:12:30:547,VLG53PC,RYR699N,18.690982089917807,10.69719895678089,23.278536810313643,10.277311427300312,4.60673027754387
04:12:30:547,04:12:30:938,RYR699N,VLG53PC,23.278536810313643,10.277311427300312,18.853393663408312,10.757663697141124,4.451138076238979
04:12:30:938,04:12:34:547,VLG53PC,RYR699N,18.853393663408312,10.757663697141124,23.540486640262426,10.244073215536169,4.7151474798218524
04:12:34:547,04:12:34:789,RYR699N,VLG53PC,23.540486640262426,10.244073215536169,19.020665543582883,10.799472002786798,4.553817141571336
04:12:34:789,04:12:38:531,VLG53PC,RYR699N,19.020665543582883,10.799472002786798,23.790470917804075,10.213318244006166,4.805686167123487
04:12:38:531,04:12:38:695,RYR699N,VLG53PC,23.790470917804075,10.213318244006166,19.196296623317117,10.819326563012975,4.633970600988984
04:12:38:695,04:12:42:523,VLG53PC,RYR699N,19.196296623317117,10.819326563012975,24.05211994641423,10.18127072810081,4.89756423067624
04:12:42:523,04:12:42:641,RYR699N,VLG53PC,24.05211994641423,10.18127072810081,19.3791679262359,10.814910884644744,4.71571632213747
04:12:42:641,04:12:46:523,VLG53PC,RYR699N,19.3791679262359,10.814910884644744,24.30980247634684,10.149448927811148,4.975338851047282
04:12:46:523,04:12:46:609,RYR699N,VLG53PC,24.30980247634684,10.149448927811148,19.56966346331005,10.792468402926175,4.783554317480944
04:12:46:609,04:12:50:516,VLG53PC,RYR699N,19.56966346331005,10.792468402926175,24.56754180538567,10.118127550632568,5.043166020196104
04:12:50:516,04:12:50:586,RYR699N,VLG53PC,24.56754180538567,10.118127550632568,19.76589207363751,10.76682643059384,4.845270929809827
04:12:50:586,04:12:54:508,VLG53PC,RYR699N,19.76589207363751,10.76682643059384,24.820828723387397,10.08672526453329,5.100482538844882
04:12:54:508,04:12:54:570,RYR699N,VLG53PC,24.820828723387397,10.08672526453329,19.96517409547717,10.74084906030316,4.899516282832253
04:12:54:570,04:12:58:500,VLG53PC,RYR699N,19.96517409547717,10.74084906030316,25.08196371885861,10.0549224708163,5.162560540672531
04:12:58:500,04:12:58:555,RYR699N,VLG53PC,25.08196371885861,10.0549224708163,20.16775956139559,10.714434202826988,4.958261613296192
04:12:58:555,04:13:02:500,VLG53PC,RYR699N,20.16775956139559,10.714434202826988,25.335273216454112,10.023962811362871,5.213439183269204
04:13:02:500,04:13:02:547,RYR699N,VLG53PC,25.335273216454112,10.023962811362871,20.37726910879084,10.68514145263588,5.001895833309756
04:13:02:547,04:13:06:492,VLG53PC,RYR699N,20.37726910879084,10.68514145263588,25.59222282207564,9.991099049887314,5.260935001358211
04:13:06:492,04:13:06:531,RYR699N,VLG53PC,25.59222282207564,9.991099049887314,20.59069669903305,10.654684782429635,5.045355248534159
04:13:06:531,04:13:10:484,VLG53PC,RYR699N,20.59069669903305,10.654684782429635,25.85278597874297,9.956121639143028,5.3082552738914615
04:13:10:484,04:13:10:523,RYR699N,VLG53PC,25.85278597874297,9.956121639143028,20.81472971872332,10.62104573656426,5.0817452646167345
04:13:10:523,04:13:14:477,VLG53PC,RYR699N,20.81472971872332,10.62104573656426,26.106729002466427,9.929502093519687,5.336992507899267
04:13:14:477,04:13:14:516,RYR699N,VLG53PC,26.106729002466427,9.929502093519687,21.04213242953849,10.587250257164346,5.107129437687214
04:13:14:516,04:13:18:469,VLG53PC,RYR699N,21.04213242953849,10.587250257164346,26.355987015550447,9.92400352182865,5.35508606776901
04:13:18:469,04:13:18:500,RYR699N,VLG53PC,26.355987015550447,9.92400352182865,21.273579759589907,10.552195771019443,5.121082797356799
04:13:18:500,04:13:22:453,VLG53PC,RYR699N,21.273579759589907,10.552195771019443,26.61232239878748,9.9955974980779,5.367678698006036
04:13:22:453,04:13:22:492,RYR699N,VLG53PC,26.61232239878748,9.9955974980779,21.51642554780686,10.514820103916527,5.122280432604998
04:13:22:492,04:13:26:438,VLG53PC,RYR699N,21.51642554780686,10.514820103916527,26.85043713211224,10.055593885619212,5.353743391410877
04:13:26:438,04:13:26:484,RYR699N,VLG53PC,26.85043713211224,10.055593885619212,21.759597244536334,10.477615495191808,5.108302359872614
04:13:26:484,04:13:30:422,VLG53PC,RYR699N,21.759597244536334,10.477615495191808,27.08214862151613,10.170970150795776,5.331377357478017
04:13:30:422,04:13:30:477,RYR699N,VLG53PC,27.08214862151613,10.170970150795776,22.00915765574245,10.438586046605293,5.080044842962639
04:13:34:477,04:13:35:836,VLG53PC,SWR7YT,22.261666748099948,10.398334084027246,17.53257556925604,10.177954799484343,4.734223316117958
04:13:35:836,04:13:38:469,SWR7YT,VLG53PC,17.53257556925604,10.177954799484343,22.51755081749065,10.359182502637566,4.988268407564084
04:13:38:469,04:13:39:805,VLG53PC,SWR7YT,22.51755081749065,10.359182502637566,17.654530367517143,10.23489737502808,4.864608379901248
04:13:39:805,04:13:42:461,SWR7YT,VLG53PC,17.654530367517143,10.23489737502808,22.769944677770745,10.320831009770002,5.116136057136019
04:13:42:461,04:13:43:766,VLG53PC,SWR7YT,22.769944677770745,10.320831009770002,17.794509294301974,10.295427181577946,4.975500237117856
04:13:43:766,04:13:46:453,SWR7YT,VLG53PC,17.794509294301974,10.295427181577946,23.022372177751187,10.285084693098469,5.227873113916774
04:13:46:453,04:13:47:703,VLG53PC,SWR7YT,23.022372177751187,10.285084693098469,17.946739956863098,10.362908601568249,5.076228816990707
04:13:47:703,04:13:50:445,SWR7YT,VLG53PC,17.946739956863098,10.362908601568249,23.27196107809645,10.251262669774638,5.3263913491327175
04:13:50:445,04:13:51:625,VLG53PC,SWR7YT,23.27196107809645,10.251262669774638,18.102324665737747,10.429672572827956,5.172714058353936
04:13:51:625,04:13:54:438,SWR7YT,VLG53PC,18.102324665737747,10.429672572827956,23.533309162517718,10.216659672005797,5.4351602644430885
04:13:54:438,04:13:55:516,VLG53PC,SWR7YT,23.533309162517718,10.216659672005797,18.262186652184216,10.503539295168205,5.278923416486582
04:13:55:516,04:13:58:430,SWR7YT,VLG53PC,18.262186652184216,10.503539295168205,23.787166461189454,10.18485329583364,5.534163229982237
04:13:58:430,04:13:59:375,VLG53PC,SWR7YT,23.787166461189454,10.18485329583364,18.41403148494953,10.570268895937796,5.3869401943679
04:13:59:375,04:14:02:422,SWR7YT,VLG53PC,18.41403148494953,10.570268895937796,24.044795581570632,10.152111644538063,5.646269547116525
04:14:02:422,04:14:03:188,VLG53PC,SWR7YT,24.044795581570632,10.152111644538063,18.565505942808304,10.636611918159131,5.500668637591897
04:14:03:188,04:14:06:414,SWR7YT,VLG53PC,18.565505942808304,10.636611918159131,24.310515324587,10.120373952426684,5.768156935624136
04:14:06:414,04:14:06:977,VLG53PC,SWR7YT,24.310515324587,10.120373952426684,18.727571283887603,10.68134812072304,5.611056600951083
04:14:06:977,04:14:10:406,SWR7YT,VLG53PC,18.727571283887603,10.68134812072304,24.572998062293884,10.088184363135872,5.8754452992964
04:14:10:406,04:14:10:813,VLG53PC,SWR7YT,24.572998062293884,10.088184363135872,18.891274057607284,10.707925964163932,5.715423634121688
04:14:10:813,04:14:14:406,SWR7YT,VLG53PC,18.891274057607284,10.707925964163932,24.851180029048404,10.055126117856489,5.995550585872706
04:14:14:406,04:14:14:695,VLG53PC,SWR7YT,24.851180029048404,10.055126117856489,19.06413716376982,10.70720176915078,5.823664463169441
04:14:14:695,04:14:18:398,SWR7YT,VLG53PC,19.06413716376982,10.70720176915078,25.12149354086296,10.022730425586142,6.095905781692505
04:14:18:398,04:14:18:625,VLG53PC,SWR7YT,25.12149354086296,10.022730425586142,19.244556025706363,10.692784327740554,5.915011985520178
04:14:18:625,04:14:22:391,SWR7YT,VLG53PC,19.244556025706363,10.692784327740554,25.407395419591865,9.988847400414835,6.202911944601486
04:14:22:391,04:14:22:570,VLG53PC,SWR7YT,25.407395419591865,9.988847400414835,19.426381111676065,10.67964200940436,6.020774812538873
04:14:22:570,04:14:26:383,SWR7YT,VLG53PC,19.426381111676065,10.67964200940436,25.68600824794444,9.956629486343948,6.301244241704141
04:14:26:383,04:14:26:531,VLG53PC,SWR7YT,25.68600824794444,9.956629486343948,19.617783704765078,10.66007657617043,6.108861343542651
04:14:26:531,04:14:30:375,SWR7YT,VLG53PC,19.617783704765078,10.66007657617043,25.983320956934783,9.920231014226225,6.40838793803003
04:14:30:375,04:14:30:500,VLG53PC,SWR7YT,25.983320956934783,9.920231014226225,19.81029163896546,10.637969691968443,6.2146150138231375
04:14:30:500,04:14:34:367,SWR7YT,VLG53PC,19.81029163896546,10.637969691968443,26.276777641715785,9.884675513614605,6.5102145389309305
04:14:34:367,04:14:34:477,VLG53PC,SWR7YT,26.276777641715785,9.884675513614605,20.003238420606216,10.612502411315193,6.315617654023756
04:14:34:477,04:14:38:367,SWR7YT,VLG53PC,20.003238420606216,10.612502411315193,26.581184499092025,9.84588656515114,6.622467400226041
04:14:38:367,04:14:38:469,VLG53PC,SWR7YT,26.581184499092025,9.84588656515114,20.2066882164097,10.582303493012066,6.416892764381443
04:14:38:469,04:14:42:359,SWR7YT,VLG53PC,20.2066882164097,10.582303493012066,26.889175329948262,9.807303584325826,6.727277226417285
04:14:42:359,04:14:42:445,VLG53PC,SWR7YT,26.889175329948262,9.807303584325826,20.41627123830648,10.549926783787663,6.515364655640687
04:14:42:445,04:14:46:352,SWR7YT,VLG53PC,20.41627123830648,10.549926783787663,27.19609619534744,9.764510432248125,6.8251670524157255
04:14:46:352,04:14:46:438,VLG53PC,SWR7YT,27.19609619534744,9.764510432248125,20.62927803655813,10.517072656558897,6.60979959091534
04:14:46:438,04:14:50:352,SWR7YT,VLG53PC,20.62927803655813,10.517072656558897,27.501457604698675,9.714366580621675,6.918900856430514
04:14:50:352,04:14:50:422,VLG53PC,SWR7YT,27.501457604698675,9.714366580621675,20.84207759481836,10.484963040275002,6.703816899321147
04:14:50:422,04:14:54:344,SWR7YT,VLG53PC,20.84207759481836,10.484963040275002,27.80153933906506,9.65849413645005,7.008363476491707
04:14:54:344,04:14:54:406,VLG53PC,SWR7YT,27.80153933906506,9.65849413645005,21.06625746783163,10.44880968438988,6.7814910270737006
04:14:54:406,04:14:58:336,SWR7YT,VLG53PC,21.06625746783163,10.44880968438988,28.108503046905877,9.59622507100708,7.093667832579129
04:14:58:336,04:14:58:398,VLG53PC,SWR7YT,28.108503046905877,9.59622507100708,21.29858368009304,10.411752962430132,6.858577660432337
04:15:14:352,04:15:15:703,SWR7YT,RYR32FE,22.268066875961463,10.279346393852196,17.511570209888358,10.17126874578654,4.7577243838179575
04:15:15:703,04:15:18:352,RYR32FE,SWR7YT,17.511570209888358,10.17126874578654,22.523144533518074,10.249405834438312,5.012183417023725
04:15:18:352,04:15:19:680,SWR7YT,RYR32FE,22.523144533518074,10.249405834438312,17.616768691556718,10.221852859602633,4.906453206645744
04:15:19:680,04:15:22:336,RYR32FE,SWR7YT,17.616768691556718,10.221852859602633,22.77391937777136,10.221256327653917,5.157150720715317
04:15:22:336,04:15:23:648,SWR7YT,RYR32FE,22.77391937777136,10.221256327653917,17.73947500550386,10.279998313836249,5.034787061872285
04:15:23:648,04:15:26:328,RYR32FE,SWR7YT,17.73947500550386,10.279998313836249,23.03583675144329,10.192057994908934,5.297091772241031
04:15:26:328,04:15:27:602,SWR7YT,RYR32FE,23.03583675144329,10.192057994908934,17.8728528359932,10.33862119743392,5.165063763742974
04:15:27:602,04:15:30:320,RYR32FE,SWR7YT,17.8728528359932,10.33862119743392,23.29032640275243,10.16644158689416,5.420209005639967
04:15:30:320,04:15:31:539,SWR7YT,RYR32FE,23.29032640275243,10.16644158689416,18.025584380882957,10.410005828280982,5.270373050982313
04:15:31:539,04:15:34:313,RYR32FE,SWR7YT,18.025584380882957,10.410005828280982,23.545118540109325,10.143102734009762,5.525983586348975
04:15:34:313,04:15:35:445,SWR7YT,RYR32FE,23.545118540109325,10.143102734009762,18.18190102144569,10.478524193445738,5.373696093746899
04:15:35:445,04:15:38:305,RYR32FE,SWR7YT,18.18190102144569,10.478524193445738,23.795333353792195,10.120246621837344,5.6248542530585395
04:15:38:305,04:15:39:313,SWR7YT,RYR32FE,23.795333353792195,10.120246621837344,18.34023419070092,10.546530663356728,5.47172961349638
04:15:39:313,04:15:42:297,RYR32FE,SWR7YT,18.34023419070092,10.546530663356728,24.057034342239437,10.095454674752949,5.73456829413738
04:15:42:297,04:15:43:133,SWR7YT,RYR32FE,24.057034342239437,10.095454674752949,18.50076295038365,10.613151802466108,5.580337095193937
04:15:43:133,04:15:46:281,RYR32FE,SWR7YT,18.50076295038365,10.613151802466108,24.30673284276944,10.071156182796742,5.831213050732329
04:15:46:281,04:15:46:922,SWR7YT,RYR32FE,24.30673284276944,10.071156182796742,18.660699031740062,10.679893779296034,5.678755079828557
04:15:46:922,04:15:50:281,RYR32FE,SWR7YT,18.660699031740062,10.679893779296034,24.553019816899603,10.04756527363151,5.926152510212598
04:15:50:281,04:15:50:711,SWR7YT,RYR32FE,24.553019816899603,10.04756527363151,18.831602787207085,10.730741622885056,5.762060634168557
04:15:50:711,04:15:54:273,RYR32FE,SWR7YT,18.831602787207085,10.730741622885056,24.811231367836733,10.02107903119654,6.021592725876186
04:15:54:273,04:15:54:547,SWR7YT,RYR32FE,24.811231367836733,10.02107903119654,19.004144550973844,10.77787869614182,5.85619356164429
04:15:54:547,04:15:58:266,RYR32FE,SWR7YT,19.004144550973844,10.77787869614182,25.058246835758084,9.99620266612516,6.104356795808412
04:15:58:266,04:15:58:438,SWR7YT,RYR32FE,25.058246835758084,9.99620266612516,19.18090392194043,10.808185525045923,5.933167441576524
04:15:58:438,04:16:02:258,RYR32FE,SWR7YT,19.18090392194043,10.808185525045923,25.30176017598403,9.971298224513893,6.177803949338019
04:16:02:258,04:16:02:375,SWR7YT,RYR32FE,25.30176017598403,9.971298224513893,19.36096922169625,10.818418751065884,6.000884130613855
04:16:02:375,04:16:06:250,RYR32FE,SWR7YT,19.36096922169625,10.818418751065884,25.549070209186272,9.945587855316914,6.249354174948714
04:16:06:250,04:16:06:336,SWR7YT,RYR32FE,25.549070209186272,9.945587855316914,19.55463151997285,10.811095224129811,6.056599557854898
04:16:06:336,04:16:10:242,RYR32FE,SWR7YT,19.55463151997285,10.811095224129811,25.797315432676072,9.919433406065146,6.30604180383527
04:16:10:242,04:16:10:313,SWR7YT,RYR32FE,25.797315432676072,9.919433406065146,19.747548093419333,10.794681692807664,6.11275260603464
04:16:10:313,04:16:14:234,RYR32FE,SWR7YT,19.747548093419333,10.794681692807664,26.05293547504421,9.89012933571002,6.369939167612603
04:16:14:234,04:16:14:297,SWR7YT,RYR32FE,26.05293547504421,9.89012933571002,19.94262360838376,10.770329029840257,6.1733834004861965
04:16:14:297,04:16:18:234,RYR32FE,SWR7YT,19.94262360838376,10.770329029840257,26.301766571566752,9.862065856599523,6.423678168936012
04:16:18:234,04:16:18:281,SWR7YT,RYR32FE,26.301766571566752,9.862065856599523,20.15207280536477,10.740783893263536,6.212155729376249
04:16:18:281,04:16:22:227,RYR32FE,SWR7YT,20.15207280536477,10.740783893263536,26.550900283888517,9.836378486529885,6.462425414628754
04:16:22:227,04:16:22:266,SWR7YT,RYR32FE,26.550900283888517,9.836378486529885,20.35766105874301,10.71138353088186,6.254745872337447
04:16:22:266,04:16:26:219,RYR32FE,SWR7YT,20.35766105874301,10.71138353088186,26.80405590025888,9.808503895870963,6.509316253496972
04:16:26:219,04:16:26:258,SWR7YT,RYR32FE,26.80405590025888,9.808503895870963,20.577915528930543,10.678995277625203,6.28669859061121
04:16:26:258,04:16:30:219,RYR32FE,SWR7YT,20.577915528930543,10.678995277625203,27.05730696125787,9.77886535583614,6.541616559338887
